wiki,title,length,unit,over_threshold
fr.wikipedia.org,(27882) Ootanihideji,13,words,False
fr.wikipedia.org,(38541) Rustichelli,9,words,False
fr.wikipedia.org,Championnat du monde féminin de cyclisme contre-la-montre,17,words,False
fr.wikipedia.org,Coupe d'Italie de cyclisme sur route 2018,62,words,False
fr.wikipedia.org,DLC,37,words,False
fr.wikipedia.org,Easy Serving Espresso,115,words,False
fr.wikipedia.org,France libre (homonymie),137,words,False
fr.wikipedia.org,Heinrich Haussler,137,words,False
fr.wikipedia.org,James Stewart Butters,61,words,False
fr.wikipedia.org,Joan Mari Torrealdai,36,words,False
fr.wikipedia.org,L'École buissonnière (Labiche),31,words,False
fr.wikipedia.org,La Jarretière,45,words,False
fr.wikipedia.org,Le Voyageur du Soleil,61,words,False
fr.wikipedia.org,Liste des maires de Tain-l'Hermitage,13,words,False
fr.wikipedia.org,Lynde,17,words,False
fr.wikipedia.org,Margareth Menezes,44,words,False
fr.wikipedia.org,Miro à poitrine blanche,17,words,False
fr.wikipedia.org,Mitrophyllum,38,words,False
fr.wikipedia.org,Sabacon jaegeri,12,words,False
fr.wikipedia.org,Tournoi de tennis d'Istanbul (WTA 2014),65,words,False
fr.wikipedia.org,1957 en architecture,11,words,False
fr.wikipedia.org,Actinodure de Soulié,25,words,False
fr.wikipedia.org,Albert Bartholomé,45,words,False
fr.wikipedia.org,Bataille de Ramadi (2013-2015),38,words,False
fr.wikipedia.org,Bernardston,22,words,False
fr.wikipedia.org,Betina Jozami,96,words,False
fr.wikipedia.org,Brendan Haywood,22,words,False
fr.wikipedia.org,Championnat de squash du British Open féminin 2001,49,words,False
fr.wikipedia.org,Consolidation osseuse,16,words,False
fr.wikipedia.org,Fosse Archevêque,244,words,False
fr.wikipedia.org,Frankie Muniz,42,words,False
fr.wikipedia.org,Georges Cachoux,28,words,False
fr.wikipedia.org,Gerrie Coetzee,21,words,False
fr.wikipedia.org,Jianshanopodia,13,words,False
fr.wikipedia.org,Kassa Overall,18,words,False
fr.wikipedia.org,Ladislav Fouček,52,words,False
fr.wikipedia.org,Phippsburg,23,words,False
fr.wikipedia.org,Seuil décalé,60,words,False
fr.wikipedia.org,Soulbringer,19,words,False
fr.wikipedia.org,Tupković Donji,44,words,False
fr.wikipedia.org,357,10,words,False
fr.wikipedia.org,Apátistvánfalva,58,words,False
fr.wikipedia.org,Assemblée générale du Connecticut,18,words,False
fr.wikipedia.org,Barrage de la baie de Cardiff,68,words,False
fr.wikipedia.org,Coups pour coups,16,words,False
fr.wikipedia.org,Draft d'expansion NBA 1967,464,words,True
fr.wikipedia.org,Joëlle Bergeron,76,words,False
fr.wikipedia.org,Ken Kutaragi,65,words,False
fr.wikipedia.org,Ligne de tramway de Grenoble à Veurey-Voroize,25,words,False
fr.wikipedia.org,Miguel Campos Neto,40,words,False
fr.wikipedia.org,Mikko Kaasalainen,60,words,False
fr.wikipedia.org,Phillip Jones,26,words,False
fr.wikipedia.org,Playmate of the Year (album),124,words,False
fr.wikipedia.org,Prix Paul-Teissonnière,41,words,False
fr.wikipedia.org,Quartier Saint-Ambroise,15,words,False
fr.wikipedia.org,Saison 4 de 9-1-1,17,words,False
fr.wikipedia.org,Sava Mrkalj,48,words,False
fr.wikipedia.org,Toques et clochers,80,words,False
fr.wikipedia.org,Tournoi de tennis de Suède (WTA 2010),68,words,False
fr.wikipedia.org,Yves Rocard,58,words,False
fr.wikipedia.org,(33731) 1999 NM24,19,words,False
fr.wikipedia.org,Aaron Farlow,18,words,False
fr.wikipedia.org,Alliance démocratique pour le renouveau,43,words,False
fr.wikipedia.org,Centrale nucléaire de Greifswald,30,words,False
fr.wikipedia.org,Christiane Lahaie,58,words,False
fr.wikipedia.org,Châtaigneraie (Cantal),25,words,False
fr.wikipedia.org,Château de Bernoville,12,words,False
fr.wikipedia.org,Comté de Dickinson,43,words,False
fr.wikipedia.org,Danemarkskjeret,13,words,False
fr.wikipedia.org,Daniel André Brun,19,words,False
fr.wikipedia.org,David Goodall,97,words,False
fr.wikipedia.org,Fiat Campagnola,30,words,False
fr.wikipedia.org,Konerøya,90,words,False
fr.wikipedia.org,Manzanal de los Infantes,26,words,False
fr.wikipedia.org,Marshmallow Sofa,127,words,False
fr.wikipedia.org,Mosken,10,words,False
fr.wikipedia.org,Perotrochus,76,words,False
fr.wikipedia.org,Popelín,29,words,False
fr.wikipedia.org,Émile Derlin Zinsou,37,words,False
fr.wikipedia.org,Équipe de Russie de rink hockey,40,words,False
de.wikipedia.org,AEJ,26,words,False
de.wikipedia.org,Alireza Haghi,24,words,False
de.wikipedia.org,Bleitellurid,13,words,False
de.wikipedia.org,Bottnischer Meerbusen,373,words,True
de.wikipedia.org,Charles de Moreau,32,words,False
de.wikipedia.org,Comic-Stars gegen Drogen,30,words,False
de.wikipedia.org,Flachwagen,148,words,False
de.wikipedia.org,Gaston de Gerlache de Gomery,36,words,False
de.wikipedia.org,Hongan-ji,67,words,False
de.wikipedia.org,Hà Giang (Provinz),326,words,True
de.wikipedia.org,Ion (Begriffsklärung),286,words,False
de.wikipedia.org,Irwin Scheiner,21,words,False
de.wikipedia.org,Marlborough (Automarke),67,words,False
de.wikipedia.org,Mompha epilobiella,12,words,False
de.wikipedia.org,Rezeptortheorie,22,words,False
de.wikipedia.org,Schloss Leinstetten,37,words,False
de.wikipedia.org,Skellebjerg Sogn,113,words,False
de.wikipedia.org,Verkehrsart,17,words,False
de.wikipedia.org,Wohnungseigentum,22,words,False
de.wikipedia.org,Wong Chung,22,words,False
de.wikipedia.org,AlgorithmWatch,50,words,False
de.wikipedia.org,Arthur Kusterer,31,words,False
de.wikipedia.org,Axén,29,words,False
de.wikipedia.org,Biebertal,22,words,False
de.wikipedia.org,Bâtonnage,24,words,False
de.wikipedia.org,Dachbinder (Holzbau),99,words,False
de.wikipedia.org,Deutsche Meisterschaften im Straßenradsport 2021,54,words,False
de.wikipedia.org,Hofkapelle (Gerblinghausen),26,words,False
de.wikipedia.org,Jan Michaelis,29,words,False
de.wikipedia.org,John Garstang,19,words,False
de.wikipedia.org,Jonathan Foss,67,words,False
de.wikipedia.org,Julio Calcagno,17,words,False
de.wikipedia.org,Liste der Municipios in Jalisco,101,words,False
de.wikipedia.org,Masin (Fluss),19,words,False
de.wikipedia.org,Naturstromspeicher Gaildorf,207,words,False
de.wikipedia.org,"Politics, Philosophy & Economics",76,words,False
de.wikipedia.org,Robert Merrill,25,words,False
de.wikipedia.org,Santiago del Arrabal (Toledo),66,words,False
de.wikipedia.org,The Act (Fernsehserie),42,words,False
de.wikipedia.org,Voisard,33,words,False
de.wikipedia.org,Emotional Man,128,words,False
de.wikipedia.org,Erdene (Begriffsklärung),36,words,False
de.wikipedia.org,Erik von Arnim,25,words,False
de.wikipedia.org,Erste Nowgoroder Chronik,33,words,False
de.wikipedia.org,Gjadër (Fluss),39,words,False
de.wikipedia.org,"Jane Adams (Schauspielerin, 1965)",13,words,False
de.wikipedia.org,Jetzt sprechen die Pistolen,29,words,False
de.wikipedia.org,Klubstation,60,words,False
de.wikipedia.org,Lou Charmelle,20,words,False
de.wikipedia.org,Maurice Nass,18,words,False
de.wikipedia.org,Maximilian Rudolf von Schleinitz,33,words,False
de.wikipedia.org,Nutzfahrzeug/Maße und Gewichte,98,words,False
de.wikipedia.org,Pablo Felipe Teixeira,20,words,False
de.wikipedia.org,Polarbahn (Norwegen),103,words,False
de.wikipedia.org,Saint-Sixte (Loire),71,words,False
de.wikipedia.org,Samantha Murchison,10,words,False
de.wikipedia.org,Strophen im Krieg,112,words,False
de.wikipedia.org,The Old Mill Pond,15,words,False
de.wikipedia.org,Thomas Twining,27,words,False
de.wikipedia.org,Wilhelm Pinsker,15,words,False
de.wikipedia.org,ATP Challenger Morelia,31,words,False
de.wikipedia.org,Brase (Neustadt am Rübenberge),15,words,False
de.wikipedia.org,Cape Town City FC,58,words,False
de.wikipedia.org,Die nackte Maja,37,words,False
de.wikipedia.org,Dámaso Pérez Prado,31,words,False
de.wikipedia.org,Isiah Thomas,92,words,False
de.wikipedia.org,Josef Holub (Autor),21,words,False
de.wikipedia.org,Kabinett Hellwege,18,words,False
de.wikipedia.org,Karl Raichle,94,words,False
de.wikipedia.org,Katharina Binz,57,words,False
de.wikipedia.org,Lipowo (Ostróda),29,words,False
de.wikipedia.org,Liste der Baudenkmale in Bad Liebenwerda,46,words,False
de.wikipedia.org,Liste der Einträge im National Register of Historic Places im Custer County (Colorado),36,words,False
de.wikipedia.org,Mazerationspräparat,30,words,False
de.wikipedia.org,Mechanochemie,88,words,False
de.wikipedia.org,Nicolás González y Pérez,28,words,False
de.wikipedia.org,Open International de Squash de Nantes 2018,153,words,False
de.wikipedia.org,Rebecca Heinrich,15,words,False
de.wikipedia.org,Richard Straube (Politiker),123,words,False
de.wikipedia.org,This Ole Boy,25,words,False
de.wikipedia.org,Chin Sophonpanich,36,words,False
de.wikipedia.org,Crosslauf-Weltmeisterschaften 1986,38,words,False
de.wikipedia.org,Feichtner,67,words,False
de.wikipedia.org,Fischhaus (Schillingsfürst),18,words,False
de.wikipedia.org,Gustav Oehrli,23,words,False
de.wikipedia.org,Haruhiko Satō,20,words,False
de.wikipedia.org,Julius Adam,40,words,False
de.wikipedia.org,Landkreis Oelsnitz,21,words,False
de.wikipedia.org,Lennart von Post,91,words,False
de.wikipedia.org,Les Trois Lacs,114,words,False
de.wikipedia.org,Nomenklatura,75,words,False
de.wikipedia.org,Ostsumba,27,words,False
de.wikipedia.org,Sel,22,words,False
de.wikipedia.org,Sortland,36,words,False
de.wikipedia.org,Symptome der Schizophrenie nach Bleuler,64,words,False
de.wikipedia.org,Taurus (2022),59,words,False
de.wikipedia.org,United Motor & Vehicle Company,11,words,False
de.wikipedia.org,Villa Hauptstraße 11,41,words,False
de.wikipedia.org,Wilhelm Friedrich (Polizeirat),41,words,False
de.wikipedia.org,Österreichische Staatsmeisterschaften in der Leichtathletik 2015,30,words,False
de.wikipedia.org,ATU Cup 2002,49,words,False
de.wikipedia.org,Alois Schifferle,23,words,False
de.wikipedia.org,Bernhard-Kreis,222,words,False
de.wikipedia.org,Bottendorf (Obernholz),14,words,False
de.wikipedia.org,Eberhart Schindewolf,72,words,False
de.wikipedia.org,Gewalten,30,words,False
de.wikipedia.org,Grendel (Begriffsklärung),165,words,False
de.wikipedia.org,Gänsefurth,14,words,False
de.wikipedia.org,Internationales Jahr der biologischen Vielfalt,34,words,False
de.wikipedia.org,Jean-Pierre Timbaud,128,words,False
de.wikipedia.org,Kvaglund Sogn,113,words,False
de.wikipedia.org,Louisabeth Röckel,28,words,False
de.wikipedia.org,Olympische Sommerspiele 1960/Teilnehmer (Indien),69,words,False
de.wikipedia.org,Panzerwerk,20,words,False
de.wikipedia.org,Saint-Lumine-de-Clisson,38,words,False
de.wikipedia.org,Schmela,25,words,False
de.wikipedia.org,"Triton (U-Boot, 1938)",45,words,False
de.wikipedia.org,Windschöpfwerk Kachlin,160,words,False
de.wikipedia.org,Zeche Zur Hoffnung,47,words,False
de.wikipedia.org,Agnes Fay Morgan,23,words,False
de.wikipedia.org,Blaue Zone (Demographie),115,words,False
de.wikipedia.org,Böcklerkrieg,20,words,False
de.wikipedia.org,Cora Stephan,32,words,False
de.wikipedia.org,Diane Johnstone,16,words,False
de.wikipedia.org,Drachenschwanzhügel,36,words,False
de.wikipedia.org,Ellen van Dijk,47,words,False
de.wikipedia.org,Gilbert Simondon,18,words,False
de.wikipedia.org,Gusseiserner Brunnen,23,words,False
de.wikipedia.org,Kunstjahr 1506,6,words,False
de.wikipedia.org,Liste der Orte in der kreisfreien Stadt Ingolstadt,28,words,False
de.wikipedia.org,Mornac-sur-Seudre,27,words,False
de.wikipedia.org,Muttiah Muralitharan International Cricket Stadium,55,words,False
de.wikipedia.org,Rausdorf (Holstein),17,words,False
de.wikipedia.org,Rex Andrew Alarcon,21,words,False
de.wikipedia.org,Wasserburg Flechtingen,29,words,False
de.wikipedia.org,WerStreamt.es,20,words,False
de.wikipedia.org,Wojsław,17,words,False
de.wikipedia.org,Établissement public territorial Paris Ouest La Défense,45,words,False
de.wikipedia.org,1000-km-Rennen auf dem Nürburgring 1979,32,words,False
de.wikipedia.org,Antonio Tonioli,14,words,False
de.wikipedia.org,August Maria Raimund zu Arenberg,51,words,False
de.wikipedia.org,Benum,17,words,False
de.wikipedia.org,Bürgermeisterei Bleialf,66,words,False
de.wikipedia.org,Calisthenics,129,words,False
de.wikipedia.org,Carl Johann Koch,27,words,False
de.wikipedia.org,Darmstädter,106,words,False
de.wikipedia.org,Helmick,29,words,False
de.wikipedia.org,IC 4173,113,words,False
de.wikipedia.org,J. Y. Park,20,words,False
de.wikipedia.org,Kurt Reding,14,words,False
de.wikipedia.org,Liste der Baudenkmäler in Kuckum,44,words,False
de.wikipedia.org,Lithiumsulfid,11,words,False
de.wikipedia.org,Mülforter Straße 158 (Mönchengladbach),34,words,False
de.wikipedia.org,Philip A. Goodwin,35,words,False
de.wikipedia.org,Provinz Santiago,170,words,False
de.wikipedia.org,Traumpfade (Roman),19,words,False
de.wikipedia.org,User Group,48,words,False
de.wikipedia.org,Andreas Røder,28,words,False
de.wikipedia.org,Arthur Ullmann,32,words,False
de.wikipedia.org,Bas van Balen,24,words,False
de.wikipedia.org,Central-Wan Chai Bypass,109,words,False
de.wikipedia.org,Christine Maria Grafinger,27,words,False
de.wikipedia.org,Egon Schlegel,22,words,False
de.wikipedia.org,Ferrum (Zeitschrift),112,words,False
de.wikipedia.org,Glavinitsa Peak,89,words,False
de.wikipedia.org,In the Cut,21,words,False
de.wikipedia.org,Indin Lake,39,words,False
de.wikipedia.org,Liste der Landschaftsschutzgebiete im Landkreis Coburg,10,words,False
de.wikipedia.org,Martin von Porres,30,words,False
de.wikipedia.org,Monumento a los caídos en Malvinas,120,words,False
de.wikipedia.org,Nganda,45,words,False
de.wikipedia.org,Plautilia,138,words,False
de.wikipedia.org,Roman einer Verwüstung,52,words,False
de.wikipedia.org,Sandra Rademacher,22,words,False
de.wikipedia.org,Teenage Mutant Ninja Turtles (Arcade-Spiel),130,words,False
de.wikipedia.org,Wolfgang Lempert,16,words,False
de.wikipedia.org,Zedlitz (Murow),22,words,False
de.wikipedia.org,Aglaoapis,75,words,False
de.wikipedia.org,Artemi Iwanowitsch Woronzow,30,words,False
de.wikipedia.org,Giovanni Orseolo,182,words,False
de.wikipedia.org,Jaroslav Brabec (Leichtathlet),106,words,False
de.wikipedia.org,John Thomas Graves,22,words,False
de.wikipedia.org,Katzenbach (Hütschenhausen),19,words,False
de.wikipedia.org,Kirk Maltby,99,words,False
de.wikipedia.org,Kurt Johnsson,15,words,False
de.wikipedia.org,Kurt Schwaen,20,words,False
de.wikipedia.org,Manufacturing Excellence Award,79,words,False
de.wikipedia.org,Michael Lombardi,41,words,False
de.wikipedia.org,Mötlas,33,words,False
de.wikipedia.org,Peter Sauermann,19,words,False
de.wikipedia.org,Pronja (Oka),17,words,False
de.wikipedia.org,Puccinia crinitae,40,words,False
de.wikipedia.org,Saba Conservation Foundation,34,words,False
de.wikipedia.org,Sons of Seasons,15,words,False
de.wikipedia.org,Stephen F. Cohen,55,words,False
de.wikipedia.org,The Sleeping,89,words,False
de.wikipedia.org,Win Mortimer,19,words,False
it.wikipedia.org,1416,13,words,False
it.wikipedia.org,21663 Banat,32,words,False
it.wikipedia.org,Aut aut (rivista),16,words,False
it.wikipedia.org,Elemento strutturante,104,words,False
it.wikipedia.org,Episodi di Hudson & Rex (seconda stagione),101,words,False
it.wikipedia.org,Gherarducci,27,words,False
it.wikipedia.org,Glyptodon,48,words,False
it.wikipedia.org,Goffredo Matassi,18,words,False
it.wikipedia.org,Içara,22,words,False
it.wikipedia.org,Kangia,96,words,False
it.wikipedia.org,Merce in conto deposito,303,words,True
it.wikipedia.org,Milano,389,words,True
it.wikipedia.org,Mongiana,31,words,False
it.wikipedia.org,Nazionale maschile under 18 di calcio del Portogallo,30,words,False
it.wikipedia.org,Oberloschwitz,48,words,False
it.wikipedia.org,Santa Teresa Club Deportivo,63,words,False
it.wikipedia.org,Sonatina,451,words,True
it.wikipedia.org,Talaricano,26,words,False
it.wikipedia.org,U.S. Men's Clay Court Championships 1972 - Singolare,38,words,False
it.wikipedia.org,Wonjong di Goryeo,72,words,False
it.wikipedia.org,April March,75,words,False
it.wikipedia.org,Arne Johansen,10,words,False
it.wikipedia.org,Daniel Califano,26,words,False
it.wikipedia.org,De Leon Springs,19,words,False
it.wikipedia.org,Derek Humphry,129,words,False
it.wikipedia.org,Dobl-Zwaring,43,words,False
it.wikipedia.org,Episodi di Agente speciale Sue Thomas (terza stagione),47,words,False
it.wikipedia.org,Friedrich Wilhelm von Steuben,69,words,False
it.wikipedia.org,Gran Premio del Belgio 2023,110,words,False
it.wikipedia.org,La forza del campione,31,words,False
it.wikipedia.org,Nils Ahnlund,41,words,False
it.wikipedia.org,Orchestre Philharmonique de Monte-Carlo,32,words,False
it.wikipedia.org,Otylia Jędrzejczak,41,words,False
it.wikipedia.org,Prima Divisione 1935 (pallacanestro maschile),23,words,False
it.wikipedia.org,Sabine Völker,14,words,False
it.wikipedia.org,Sicklinghall,14,words,False
it.wikipedia.org,Sołectwo,42,words,False
it.wikipedia.org,Wipeout (serie),14,words,False
it.wikipedia.org,Xenosaga Episode I: Der Wille zur Macht,99,words,False
it.wikipedia.org,Świerzno,28,words,False
it.wikipedia.org,Alberto Castellani,21,words,False
it.wikipedia.org,Beng Rovigo Volley 2014-2015,16,words,False
it.wikipedia.org,Bill Pope,38,words,False
it.wikipedia.org,Brunei ai Giochi della XXIV Olimpiade,27,words,False
it.wikipedia.org,Buchholz in der Nordheide,33,words,False
